iata,icao,faa,latitude,longitude
,,4A3,61.575027778,-149.475611111
,,AK58,61.5400138890001,-149.548761111
,,D75,61.5760805560001,-149.675569444
,,3K9,61.5887500000001,-149.385061111
,,67AK,61.5346388890001,-149.6701
,,4AK0,61.6292000000001,-149.271080556
,,77AK,61.502669444,-149.595655556
,,29A,61.6289027780001,-149.617840278
,,AK79,61.5935500000001,-149.5665
,,AK16,61.5234194440001,-149.714861111
,,79AK,61.4818388890001,-149.744019444
,,78AK,61.7349444440001,-150.537513889
,,AK90,61.7447194440001,-150.115461111
,,AK72,61.7051916670001,-150.599341667
,,3AK7,61.7655766670001,-150.338905556
,,AK34,61.835303056,-150.079738333
,,02AK,61.876911111,-150.097638889
,,35AK,61.6406555560001,-150.516147222
,,07AA,61.695963889,-149.954902778
,,25AK,61.712238889,-150.063330556
,,AK68,61.7202777780001,-150.054444444
,,AK57,61.72565,-150.091211111
,,AK69,61.7293194440001,-150.097669444
,,AK67,61.7386111110001,-150.072777778
,,A57,59.1991333330001,-138.445877778
,,AK76,59.126284722,-138.408831944
,,A77,63.001868056,-156.367360278
,,78K,55.9163013890001,-131.801133611
,,L20,65.311520833,-143.134119444
,,0J0,31.6002222220001,-85.238308333
,,2A8,34.2171416670001,-87.158158333
,,AL03,32.8475,-87.713888889
EET,KEET,,33.1777777780001,-86.7832222219999
,,AL39,33.2522222220001,-86.8122222219999
,,8A0,34.2291111110001,-86.25575
ALX,KALX,,32.91475,-85.962944444
AIV,KAIV,,33.1067444440001,-88.197175
,,AL67,30.4311111110001,-88.1791666669999
EKY,KEKY,,33.312611111,-86.926305556
,,AL19,33.3715583330001,-86.9910055559999
BHM,KBHM,,33.5638888890001,-86.752305556
,,AL50,33.4976058330001,-86.846379444
,,AL49,33.535783333,-86.811405556
,,AL91,33.504271944,-86.8052675
,,AL38,33.5058611110001,-86.8027777779999
,,0AL8,33.464072222,-86.772869444
,,AL45,33.432875,-86.716094444
,,AL66,33.5195497220001,-86.813601111
,,AL65,33.596972222,-86.667808333
PYP,KPYP,,34.0899166670001,-85.610083333
,,0A8,32.936938889,-87.0905472219999
,,5AL1,31.680712778,-86.681916944
,,5R1,31.451666889,-88.194426639
,,6AL6,31.388583333,-88.0925833329999
,,35AL,31.0895972220001,-88.245072222
,,02A,32.8504844720001,-86.611432472
,,01AL,32.945956111,-86.5138683329999
,,11A,31.883324444,-85.4852247219999
,,1AL2,33.247152778,-86.5979166669999
,,AL13,32.1723744440001,-85.0288191669999
,,9A4,34.6581583330001,-87.3485580559999
,,AL59,31.2373666670001,-85.454783333
DHN,KDHN,,31.321027778,-85.4494722219999
,,14J,31.410041667,-86.0903361109999
,,7AL9,30.4692277780001,-87.5439111109999
,,AL08,30.4250083330001,-87.536705556
,,AL55,30.441863889,-87.4638683329999
EDN,KEDN,,31.2997222220001,-85.8998333329999
EUF,KEUF,,31.9513055560001,-85.1289166669999
,,3A7,32.8204166670001,-87.865083333
GZH,KGZH,,31.4150000000001,-87.043361111
,,0AL3,31.4301,-86.940216667
CQF,KCQF,,30.4605,-87.877027778
,,3AL4,30.426669444,-87.685113889
,,5R4,30.427666667,-87.700972222
NBJ,KNBJ,,30.390313861,-87.631560083
,,67A,31.9723708330001,-86.591641389
,,2AL5,34.392777778,-85.665
,,4A9,34.473694444,-85.721388889
,,0AL4,34.442202778,-85.7558194439999
OZR,KOZR,,31.275776944,-85.713351111
HEY,KHEY,,31.355734167,-85.651863056
LOR,KLOR,,31.3558333330001,-85.7511666669999
FHK,KFHK,,31.3168383330001,-85.666601944
SXS,KSXS,,31.3626694440001,-85.8493833329999
,,24AL,31.2257083330001,-85.561594444
,,58AK,61.552588889,-149.339661111
,,62AK,61.5728611110001,-149.5747
,,23AK,61.5940805560001,-149.310730556
,,3A3,61.613461111,-149.665569444
,,59AK,61.6317805560001,-149.340611111
,,55AK,61.4957805560001,-149.699319444
,,54AK,61.6070611110001,-149.57385
,,38AK,61.5624500000001,-149.667838889
,,36AK,61.3433388890001,-150.066630556
,,65AK,61.5604069440001,-149.367770833
,,AK27,61.642580556,-149.62445
,,AK43,61.5796612780001,-149.540225694
,,66AK,61.6324633610001,-149.571489889
,,06AK,61.6276194440001,-149.575330556
,,AK85,61.482333333,-149.763986111
,,60AK,61.607411111,-149.2795
,,69AK,61.6288888890001,-149.423611111
,,AA11,61.550901611,-149.675975917
KWF,POKW,,55.296322778,-133.243335833
KWP,,,57.7701094440001,-153.548948056
WMO,PAWM,,64.6891944440001,-163.41275
IEM,PAWR,,60.777169444,-148.719652778
,,AK08,61.7899194440001,-150.106038889
,,2X2,61.743444444,-150.059694444
MFN,,,61.721311111,-150.046869444
,,AK10,61.717222222,-150.109444444
,,0AK2,61.7247333330001,-150.683427778
UUO,PAUO,,61.754188889,-150.051738889
WSM,,,67.4051069440001,-150.120877778
,,68A,56.466325,-132.380018056
WRG,PAWG,,56.4843333330001,-132.369833333
,,0AA1,60.0808486110001,-142.495494444
,,3AK,59.1643333330001,-138.488805556
YAK,PAYA,,59.5033233330001,-139.660268056
,,A67,59.4143958330001,-139.033720833
,,A68,59.552870833,-139.510222222
,,A69,59.249597222,-138.504165278
,,2Y3,59.577694444,-139.749944444
,,79J,31.3083611110001,-86.392222222
ANB,KANB,,33.5881666670001,-85.858111111
,,AL42,33.656005556,-85.8244444439999
,,04AL,33.6263888890001,-85.967222222
,,1M3,34.9790833330001,-86.883277778
,,26A,33.284197222,-85.808965278
,,0AL2,33.2772166670001,-85.824819444
,,AL60,33.838709722,-86.211365278
,,5AL9,34.8028166670001,-86.9806055559999
,,0R1,31.016138889,-87.44675
AUO,KAUO,,32.615111111,-85.434
,,1R8,30.8703333330001,-87.819333333
,,5R7,30.45525,-88.2111944439999
,,AL40,33.5431619440001,-86.985827778
,,AL29,34.1292638890001,-86.6333266669999
,,1AL0,34.220422222,-86.1609194439999
,,8AL3,34.1417666670001,-86.088566667
,,3AL6,33.656777778,-86.412472222
,,12J,31.0507113890001,-87.067266667
,,0AL6,31.125669444,-87.073469444
,,09A,32.119305556,-88.1274722219999
,,61A,31.97975,-87.339111111
,,AL32,34.322588889,-85.643713889
,,AL27,34.105652778,-85.565793889
,,AL51,32.4161111110001,-85.299166667
,,15A,30.9091388890001,-87.9963333329999
CMD,KCMD,,34.2687025000001,-86.858035278
,,3AL9,34.201983333,-86.8065
,,5AL6,32.818491667,-85.741511111
,,30AL,34.373,-87.0805
,,4R9,30.2604816670001,-88.127473056
,,4AL3,30.5918055560001,-87.822583333
DCU,KDCU,,34.6540555560001,-86.945361111
,,1AL1,34.5920972220001,-86.9721249999999
DYA,KDYA,,32.463833333,-87.954055556
,,AL14,32.505555556,-87.836388889
,,AL20,31.2181027780001,-85.367455556
,,M95,33.709105833,-87.8152086109999
,,3AL0,33.709166667,-87.823611111
,,4AL7,34.7447222220001,-85.689833333
,,43AL,34.7689194440001,-85.6962055559999
,,0AL5,31.032222222,-87.2527777779999
,,7AL8,31.0009111110001,-86.313655556
,,0J4,31.042473611,-86.3115611109999
,,AL46,34.902585,-87.5872477779999
,,0AL9,34.8500000000001,-87.6324999999999
,,0AL1,30.443888889,-87.656944444
,,02AL,30.371463889,-87.7644444439999
,,25AL,31.2698750000001,-86.040938889
,,05AL,31.2311750000001,-85.6497027779999
,,06AL,31.388438889,-85.972425
,,11AL,31.3936944440001,-85.7515
,,12AL,31.4139777780001,-85.45985
,,13AL,31.358972222,-85.620544444
,,14AL,31.1535388890001,-85.733680556
,,15AL,31.093611111,-85.7879444439999
,,16AL,31.4084111110001,-85.6892444439999
,,17AL,31.3801861110001,-85.580275
,,19AL,31.4824305560001,-85.785063889
,,20AL,31.3388138890001,-86.091747222
,,21AL,31.2876527780001,-86.130061111
,,22AL,31.3607944440001,-86.013730556
,,23AL,31.4649527780001,-85.846336111
,,07AL,31.121013889,-85.977241667
GAD,KGAD,,33.972648861,-86.089083444
,,0AL7,34.0083333330001,-85.965277778
,,AL18,33.6762147220001,-86.8674938889999
,,AL43,32.9084625,-88.333366667
,,33J,31.052625,-85.868944444
,,8AL9,31.0497611110001,-85.891994444
,,7A0,32.6815402780001,-87.662069167
PRN,KPRN,,31.8456944440001,-86.6107499999999
,,71AL,31.8087861110001,-86.5235249999999
,,68AL,31.8084000000001,-86.525
,,5M0,34.4082222220001,-86.932944444
,,00AL,34.864810278,-86.7702775
,,M38,34.916131944,-86.6470458329999
HDL,KHDL,,31.3641388890001,-85.3125277779999
,,AL93,34.8856433330001,-86.7099977779999
HSV,KHSV,,34.637196944,-86.775054167
,,AL36,34.721125,-86.5806666669999
,,3M5,34.747361111,-86.460972222
,,4AL8,34.4905416670001,-86.6734333329999
MDQ,KMDQ,,34.859352222,-86.5575138889999
,,1AL5,30.636388889,-87.7477777779999
,,AL97,30.645119444,-87.6705638889999
,,04A,31.7363869440001,-86.2624546389999
,,7AL7,31.0645000000001,-85.439388889
,,2AL1,30.4240861110001,-87.7777669439999
,,AL76,32.8487369440001,-86.869988333
,,A08,32.5105,-87.3847777779999
,,AL95,31.273503611,-88.012500556
,,AL09,34.540856944,-85.592293056
BFM,KBFM,,30.626780556,-88.068090833
,,AL52,30.7079833330001,-88.098469444
,,AL82,30.6793569440001,-88.200003333
,,62AL,30.6835244440001,-88.371955556
,,AL24,33.677627778,-86.870344444
MSL,KMSL,,34.7453055560001,-87.6102222219999
,,AL53,34.7472861110001,-87.677772222
,,5AL5,34.692086111,-87.6512194439999
,,20A,33.9712777780001,-86.380388889
,,4AL2,33.9297222220001,-86.494722222
,,AL89,32.7187425000001,-85.366890278
,,3AL2,32.639166667,-85.402222222
,,AL71,32.803737778,-85.980519167
,,3AL8,34.6191666670001,-86.466944444
,,71J,31.431812,-85.620533917
,,7A5,33.129677778,-85.3722152779999
,,2AL2,33.1572583330001,-85.3891166669999
,,AL25,32.2423686110001,-85.601059444
,,AL84,30.540566917,-87.568917528
,,1AL4,30.5447222220001,-87.559444444
,,M22,34.4450833330001,-87.711638889
,,2R5,30.501916667,-88.2751111109999
,,1A4,31.1037027780001,-86.0626
,,4A6,34.6887044440001,-86.0059319439999
,,03AL,34.662597222,-86.046766667
SEM,KSEM,,32.3439466670001,-86.987805556
,,AL90,32.428669444,-87.057011111
,,AL74,30.764355,-88.305841389
,,AL48,31.9307077780001,-87.737503889
TOI,KTOI,,31.8600000000001,-86.013888889
,,AL77,31.7405555560001,-86.0073055559999
TCL,KTCL,,33.2206288890001,-87.611403889
,,AL26,33.2059516670001,-87.5277833329999
,,3AL3,33.174055556,-87.557055556
,,06A,32.4604722220001,-85.680027778
,,27AL,32.4535277780001,-85.558155556
,,07A,32.1675925000001,-85.811196667
,,AL07,32.8295420000001,-85.1687229999999
CVK,KCVK,,36.2648888890001,-91.562666667
,,AR76,35.2886966670001,-91.358461667
,,M60,35.271905556,-91.270330556
,,M74,35.2994722220001,-91.5576944439999
BVX,KBVX,,35.726222222,-91.647444444
,,AR24,35.7671194440001,-91.635436111
,,1AR0,35.4007250000001,-91.129375
,,25AR,35.1334225000001,-93.475187222
SUZ,KSUZ,,34.5903888890001,-92.479444444
,,04AR,34.574244444,-92.586030556
VBT,KVBT,,36.344800278,-94.219508611
,,27AR,36.339011111,-94.190494444
,,4M1,36.381341944,-93.624540278
,,4AR1,35.0412666670001,-92.101016667
,,4AR2,34.910452778,-92.0069756939999
,,73AR,35.048522222,-92.0537416669999
,,37T,36.164527778,-92.144472222
CDH,KCDH,,33.6228055560001,-92.7633888889999
,,AR42,33.5765832220001,-92.836197306
RBM,KRBM,,34.8469236110001,-92.300141667
,,4M3,34.808222222,-91.712111111
,,6AR1,36.277908333,-94.1966
,,2AR5,36.383055556,-94.293888889
,,AL75,30.263277778,-87.636888889
,,AL96,30.2983333330001,-87.740833333
JKA,KJKA,,30.2896388890001,-87.671777778
,,8A1,34.406189194,-86.260870278
,,AL10,34.6512008330001,-86.416931667
,,1M4,34.280333333,-87.600416667
HAB,KHAB,,34.1169444440001,-87.998222222
,,2AL7,34.0627777780001,-86.723055556
,,AL92,33.3073338890001,-86.4035897219999
,,AL62,31.082955833,-85.683544167
,,3AL1,31.050416667,-85.6852777779999
,,4AL4,34.4272222220001,-86.915
,,AL05,32.2213360000001,-85.471783
,,4R3,31.4705597220001,-87.895901389
,,3AL5,33.835305556,-85.763916667
,,AL63,33.8440055560001,-87.2366638889999
JFX,KJFX,,33.902,-87.313833333
,,5AL7,31.2500000000001,-86.166666667
,,7A3,32.8118433330001,-85.229486389
,,4AL9,31.974722222,-86.293888889
,,AL88,30.426586667,-87.470812778
,,AL35,30.619636389,-87.7044324999999
,,57AL,30.6531944440001,-87.7237499999999
MOB,KMOB,,30.6914166670001,-88.242833333
,,1AL6,31.4988500000001,-87.3208361109999
MVC,KMVC,,31.458055556,-87.3510277779999
,,5AL3,33.1528950000001,-86.851377778
MXF,KMXF,,32.382944444,-86.3657777779999
,,1AL7,32.377863889,-86.2959611109999
,,AL11,32.327527778,-86.2765555559999
,,AL12,32.3608,-86.1207249999999
MGM,KMGM,,32.300638889,-86.3939722219999
,,1AL8,33.610930556,-86.474905556
,,AL34,34.4470400000001,-87.386132778
,,AL86,34.484077778,-87.2848749999999
,,AL44,32.969490278,-87.637020833
,,AL87,31.4509166670001,-85.632230556
,,36AL,31.492888889,-85.534277778
PLR,KPLR,,33.5588333330001,-86.249055556
,,AL33,31.0360305560001,-87.593808333
,,2AL8,32.4211111110001,-85.2480555559999
,,84AL,31.302611111,-85.5231388889999
,,7AL5,31.2899027780001,-85.540477778
,,AL16,33.726768056,-86.723602222
,,1A9,32.438722222,-86.512694444
HUA,KHUA,,34.678660833,-86.6847905559999
,,3M8,33.3867527780001,-88.006579167
,,AL41,31.116010556,-85.6254888889999
,,AL58,30.6754758330001,-87.959871111
,,7AL2,33.8648208330001,-86.3108358329999
,,7A6,34.886276389,-85.803288889
,,HL2,31.0636111110001,-87.8699999999999
,,AL69,30.508528611,-87.4916474999999
,,4AL6,30.4668625,-87.683319722
NFD,KNFD,,30.5076294720001,-87.646877361
SCD,KSCD,,33.1718333330001,-86.3055277779999
,,46AL,33.1983333330001,-86.475
ASN,KASN,,33.569504167,-86.051201389
,,AL83,32.533452778,-85.9117138889999
,,5AL2,30.526583056,-88.0988877779999
,,M55,33.846718889,-88.1154758329999
,,08A,32.5273333330001,-86.331027778
,,2AL3,32.4554141670001,-86.1191666669999
,,AL94,30.8126877780001,-88.377234167
,,AL17,33.2340030560001,-86.5130366669999
,,34AL,33.2465333330001,-86.4691333329999
,,AL54,33.8633333330001,-87.845277778
,,4AL5,34.6663472220001,-86.222286111
,,18AL,31.816686111,-85.6518166669999
,,M73,34.412479444,-91.465305556
,,54AR,35.392855556,-93.7587055559999
ADF,KADF,,34.099805556,-93.0660833329999
,,41AR,34.1233333330001,-93.349722222
,,AR41,36.359241667,-93.550902778
,,AR51,36.2239613890001,-93.5782444439999
,,AR13,34.9861986110001,-92.633495833
BYH,KBYH,,35.9643333330001,-89.943944444
HKA,KHKA,,35.9404166670001,-89.830805556
,,AR30,35.9434166670001,-89.91775
,,4M2,35.149526333,-93.863389556
,,15AR,34.8258611110001,-90.543333333
,,M36,34.880277778,-91.176444444
,,12XS,34.9547000000001,-91.837925
,,3AR3,35.0595805560001,-92.0820138889999
,,AR03,35.122680556,-93.2031361109999
,,28AR,35.833333333,-91.433333333
,,4AR5,35.3708333330001,-90.7505555559999
,,AR05,35.2159194440001,-93.3049
,,4M8,34.6466688890001,-91.394720556
,,H35,35.4706780560001,-93.4271572219999
,,AR02,35.461202778,-93.445355556
CCA,KCCA,,35.5977500000001,-92.451583333
,,31AR,35.5599750000001,-92.4518
,,2A2,35.650719028,-92.403812944
DRP,KDRP,,35.120052222,-90.826501389
,,7AR3,35.151111111,-90.8155555559999
,,4AR3,35.0854861110001,-92.4583111109999
,,AR88,35.054808333,-92.354042778
,,AR06,35.2325000000001,-92.343333333
,,4M9,36.4042313890001,-90.647926389
,,61AR,36.3144083330001,-92.5427333329999
,,1AR1,34.5271777780001,-91.872663889
,,0AR2,35.2667544440001,-90.3500991669999
CRT,KCRT,,33.1783333330001,-91.880194444
,,AR07,33.141786111,-91.9334638889999
,,50AR,35.054633333,-93.382988889
,,32A,35.0872625000001,-93.428924167
,,AR32,35.220918333,-93.152675
,,AR48,33.2145738890001,-92.6679341669999
ELD,KELD,,33.221237806,-92.8117488889999
,,17AR,34.5530555560001,-92.091388889
,,7AR1,33.0500666670001,-91.340730556
,,0AR9,36.4001361110001,-93.7436777779999
,,AR08,36.3153472220001,-93.666577778
,,55AR,36.4297222220001,-93.695555556
,,7AR0,36.4314444440001,-93.699305556
,,18AR,36.344166667,-93.831666667
FYV,KFYV,,36.0050833330001,-94.170055556
XNA,KXNA,,36.2815791670001,-94.3077655559999
,,67AR,36.0977777780001,-94.3074999999999
FSM,KFSM,,35.3366469440001,-94.366108889
,,AR21,35.35375,-94.352052778
,,AR40,35.373158333,-94.4193333329999
,,40AR,36.3927166670001,-93.912619444
,,1AR5,36.2994444440001,-94.584722222
,,70AR,35.9945152780001,-89.9973113889999
,,0AR4,36.409277778,-94.460055556
,,AR09,36.4138888890001,-94.4388888889999
,,12A,35.1775296110001,-92.3350669719999
,,52AR,35.280080556,-92.241538889
,,1AR6,35.503327778,-92.1967083329999
,,7AR2,35.5572000000001,-92.1321
,,33AR,35.6022222220001,-92.1425
,,21AR,34.7175916670001,-91.539019444
,,3AR8,35.471830556,-91.962261111
,,6AR4,35.504888889,-91.997694444
HBZ,KHBZ,,35.5116938890001,-92.013009444
HEE,KHEE,,34.5764919440001,-90.6758894439999
,,AR77,34.5098247220001,-90.626217778
,,75AR,36.296178056,-92.2159886109999
,,06AR,35.5445219440001,-92.1848744439999
,,2AR9,36.455277778,-93.7193583329999
,,2A6,34.582444444,-91.165222222
,,M18,33.719981139,-93.658903722
,,1AR7,33.64845,-93.585038889
,,6M2,36.221361389,-91.755473889
,,3M0,36.3490555560001,-92.5558055559999
,,M32,33.3465277780001,-91.3155555559999
,,AR61,33.3053333330001,-91.289166667
LIT,KLIT,,34.729441389,-92.2247772219999
,,AR29,34.750447222,-92.340686111
,,5AR5,34.7475919440001,-92.36682
,,AR45,34.7506475000001,-92.340707778
,,5AR6,34.6571527780001,-92.404338889
,,6AR3,34.7490194440001,-92.3201333329999
,,6AR7,34.7395250000001,-92.392738889
,,3AR0,34.8222777780001,-90.846944444
,,6M7,34.7827500000001,-90.8099722219999
,,6M8,35.533090278,-90.400088889
,,34AR,35.581111111,-90.385277778
,,4A5,35.8986944440001,-92.656333333
,,12AR,34.515444444,-90.9737222219999
,,AR34,34.982031944,-92.445156944
,,AR46,35.189344444,-91.050375
,,2AR4,35.228416667,-91.093166667
,,7M1,33.620221111,-91.364840556
,,AR63,33.617997222,-91.393036111
,,42A,36.070980278,-91.830135556
,,2AR3,35.856185,-92.082928889
,,7M3,34.529081111,-93.5294241669999
,,02AR,34.1169444440001,-93.6965
,,AR66,34.0712194440001,-93.6864944439999
,,0AR8,33.9488416670001,-93.8802249999999
,,M77,33.9971944440001,-93.838083333
,,19AR,35.153972222,-92.22075
,,M19,35.637722222,-91.176388889
,,AR92,35.6097861110001,-91.264452778
,,43AR,35.6113888890001,-91.2413888889999
ORK,KORK,,34.8331388890001,-92.254138889
,,AR55,34.739813333,-92.090143889
,,8AR1,36.4894444440001,-92.642222222
,,13AR,34.1872333330001,-92.016819444
,,M70,36.2455,-90.955222222
,,AR53,36.28925,-90.9963194439999
,,4F7,33.8038888890001,-93.3621666669999
,,2AR7,33.8491111110001,-93.479138889
,,7M8,36.250063056,-90.319545556
ROG,KROG,,36.372416667,-94.106972222
,,AR36,36.3329666670001,-94.132027778
,,AR11,36.2888888890001,-94.090277778
,,AR12,35.3189861110001,-92.0323888889999
RUE,KRUE,,35.2592830560001,-93.092622222
,,4AR0,35.284141667,-93.1500833329999
,,5M5,36.343611111,-94.444833333
DEQ,KDEQ,,34.047,-94.399361111
,,01AR,34.0476861110001,-94.35375
,,4M5,33.4879533330001,-91.442611389
,,1AR2,34.9867833330001,-91.5502999999999
,,AR59,34.278808333,-91.338627778
,,5M1,34.2622777780001,-91.3074999999999
,,49AR,34.214444444,-91.457777778
,,AR89,35.4000819440001,-93.066006111
,,0M0,33.8845277780001,-91.534277778
,,63AR,35.2465250000001,-90.461441667
,,F43,33.19125,-92.6632222219999
,,AR47,33.213866667,-92.668338889
,,4AR8,36.1082000000001,-94.158766667
,,48AR,35.48375,-90.840902778
FLP,KFLP,,36.290888889,-92.59025
,,45AR,36.3672500000001,-92.640222222
,,6AR9,36.4152777780001,-92.6944444439999
,,5M4,33.8457922220001,-92.365528889
,,7AR5,33.811263889,-92.424741667
FCY,KFCY,,34.941998056,-90.774966111
,,AR72,35.039063889,-90.7771611109999
AZU,KAZU,,35.275091667,-94.225209444
,,30AR,35.5443611110001,-92.056166667
,,36AR,35.206388889,-91.3188888889999
,,94AR,35.1563833330001,-91.331880556
,,3AR5,35.117863889,-91.611883333
,,5M8,33.923777778,-93.168138889
,,20AR,35.3078583330001,-92.320152778
,,0R6,33.5226111110001,-92.460277778
HRO,KHRO,,36.2615205560001,-93.154728889
,,AR80,36.2364600000001,-93.1093430559999
,,3AR2,36.320066667,-93.201566667
,,6M0,34.7592138890001,-91.638045833
,,AR10,34.8066666670001,-91.608333333
,,11AR,34.46885,-93.065766667
,,0AR6,34.486144444,-93.036575
HOT,KHOT,,34.4780277780001,-93.0962222219999
,,H34,36.078226667,-93.754754722
,,79AR,34.852866944,-92.048199444
LRF,KLRF,,34.9175121110001,-92.145001028
,,22AR,36.135,-94.1852777779999
JBR,KJBR,,35.8317111110001,-90.6464219439999
,,AR60,35.8076,-90.666466667
,,0AR5,35.8359444440001,-90.701730556
,,23AR,35.8258888890001,-90.547194444
,,05AR,36.0006333330001,-93.57025
,,3AR6,34.7275777780001,-92.516838889
,,AR62,34.742916667,-92.293666667
,,1AR9,34.814372222,-91.9948138889999
,,2AR0,34.868116667,-91.9742527779999
,,39AR,34.9115972220001,-91.837083333
,,AR91,36.225908889,-94.032144444
,,3AR7,36.2647388890001,-94.165416667
,,24AR,34.198055556,-90.952777778
AGO,KAGO,,33.2274722220001,-93.217
,,09AR,33.2739444440001,-93.239763889
,,M78,34.333315833,-92.761499444
,,03AR,34.3580000000001,-92.786063889
MXA,KMXA,,35.8944472220001,-90.154570556
MEZ,KMEZ,,34.5455117500001,-94.202416472
LLQ,KLLQ,,33.638555556,-91.751
,,AR85,33.610494444,-91.817702778
BDQ,KBDQ,,35.1362336110001,-92.7137083329999
,,AR43,35.1000852780001,-92.783499444
,,AR65,35.168111111,-92.720444444
,,07AR,35.1945275,-92.800166111
MPJ,KMPJ,,35.138833333,-92.909194444
BPK,KBPK,,36.3689425000001,-92.4705197219999
,,5AR9,36.3417305560001,-92.398908333
,,42AR,36.3342222220001,-92.386222222
,,7M2,35.864480278,-92.0903386109999
,,AR67,35.700355556,-89.9756433329999
,,7M4,35.6911388890001,-90.010111111
,,7M5,35.5106958330001,-93.8393075
,,AR17,34.983426111,-90.915116111
PGR,KPGR,,36.063805556,-90.5091944439999
,,3AR9,36.0552138890001,-90.3668499999999
,,AR95,36.050902222,-90.4981619439999
,,7M6,35.299115278,-93.6816138889999
,,7M7,36.3782055560001,-90.166241667
,,AR73,36.389722222,-90.203777778
PBF,KPBF,,34.174513056,-91.9356042219999
,,7M9,36.355908056,-91.8309547219999
,,AR68,36.3827527780001,-91.811002778
SRC,KSRC,,35.2106097220001,-91.7375394439999
,,29AR,35.2524916670001,-91.697375
,,AR78,35.2334527780001,-91.729736111
,,AR33,35.233418333,-91.7873611109999
,,26AR,35.2155000000001,-91.807833333
,,9M8,34.327527778,-92.351333333
,,AR22,34.3814850000001,-91.9584719439999
